country_code,customer_id,paperless_date,invoice_number,invoice_date,due_date,invoice_amount,disputed,settled_date,paperless_bill,days_to_settle,days_late,payment_status,payment_delay_band,invoice_month,payment_delay _sort
770,7856-ODQFO,2012-08-05,6115848018,2012-07-02,2012-08-01,30.12,No,2012-08-01,Paper,30,0,On Time,On Time,2012-07-01,1
770,3831-FXWYK,2013-03-08,6120905901,2012-09-01,2012-10-01,78.39,No,2012-09-27,Paper,26,0,On Time,On Time,2012-09-01,1
770,0465-DTULQ,2013-03-04,6128855877,2013-11-25,2013-12-25,72.36,No,2013-12-23,Electronic,28,0,On Time,On Time,2013-11-01,1
897,1168-BEASA,2013-11-06,6133129097,2013-04-22,2013-05-22,52.07,No,2013-05-15,Paper,23,0,On Time,On Time,2013-04-01,1
391,3569-VJWXS,2013-04-09,6140117683,2013-08-31,2013-09-30,60.26,No,2013-09-17,Electronic,17,0,On Time,On Time,2013-08-01,1
406,8976-AMJEO,2012-03-03,6140327615,2012-07-08,2012-08-07,54.59,No,2012-07-26,Electronic,18,0,On Time,On Time,2012-07-01,1
770,2447-JCFGW,2012-07-31,6149070076,2012-05-29,2012-06-28,50.96,No,2012-06-24,Paper,26,0,On Time,On Time,2012-05-01,1
818,5875-VZQCZ,2013-07-15,6151783720,2013-11-04,2013-12-04,62.17,Yes,2013-12-07,Electronic,33,3,Late,1–7 Days Late,2013-11-01,2
406,9771-QTLGZ,2012-12-10,6163803491,2012-08-28,2012-09-27,61.37,Yes,2012-09-16,Paper,19,0,On Time,On Time,2012-08-01,1
391,0379-NEVHP,2013-04-06,6164052759,2012-09-10,2012-10-10,72.97,No,2012-09-28,Paper,18,0,On Time,On Time,2012-09-01,1
406,4651-PMEXQ,2012-07-04,6166200189,2013-06-13,2013-07-13,78.76,No,2013-06-30,Electronic,17,0,On Time,On Time,2013-06-01,1
897,9286-VLKMI,2013-02-13,6170784196,2012-12-07,2013-01-06,60.39,No,2012-12-16,Paper,9,0,On Time,On Time,2012-12-01,1
391,5196-TWQXF,2012-06-20,6172286856,2012-04-09,2012-05-09,30.11,No,2012-05-14,Paper,35,5,Late,1–7 Days Late,2012-04-01,2
391,2125-HJDLA,2012-05-22,6178537152,2013-11-13,2013-12-13,82.68,Yes,2014-01-03,Electronic,51,21,Late,15–30 Days Late,2013-11-01,4
391,0709-LZRJV,2013-06-20,6179146246,2013-11-28,2013-12-28,32.82,No,2013-12-26,Electronic,28,0,On Time,On Time,2013-11-01,1
770,6831-FIODB,2013-05-08,6180284302,2013-01-30,2013-03-01,30.9,No,2013-03-06,Paper,35,5,Late,1–7 Days Late,2013-01-01,2
406,4651-PMEXQ,2012-07-04,6191014036,2013-09-02,2013-10-02,69.87,No,2013-10-01,Electronic,29,0,On Time,On Time,2013-09-01,1
897,9883-SDWFS,2013-07-08,6195238206,2012-09-28,2012-10-28,14.05,No,2012-11-01,Paper,34,4,Late,1–7 Days Late,2012-09-01,2
897,3676-CQAIF,2013-07-29,6197031775,2012-09-27,2012-10-27,63.21,No,2012-11-10,Paper,44,14,Late,8–14 Days Late,2012-09-01,3
406,6048-QPZCF,2012-07-13,6198121107,2012-03-04,2012-04-03,62.49,Yes,2012-04-04,Paper,31,1,Late,1–7 Days Late,2012-03-01,2
770,3831-FXWYK,2013-03-08,6211621442,2012-03-03,2012-04-02,117.01,No,2012-04-20,Paper,48,18,Late,15–30 Days Late,2012-03-01,4
391,6632-CGYHU,2013-01-08,6215256535,2013-07-04,2013-08-03,114.44,No,2013-07-15,Electronic,11,0,On Time,On Time,2013-07-01,1
391,6160-HCSFI,2013-01-10,6216182013,2012-08-22,2012-09-21,74.86,No,2012-09-08,Paper,17,0,On Time,On Time,2012-08-01,1
818,7695-NKUXM,2012-11-21,6217512898,2012-08-30,2012-09-29,45.52,Yes,2012-09-27,Paper,28,0,On Time,On Time,2012-08-01,1
897,8690-EEBEO,2012-12-05,6219456346,2012-05-16,2012-06-15,71.26,No,2012-07-07,Paper,52,22,Late,15–30 Days Late,2012-05-01,4
818,2824-HJQPP,2013-09-04,6222252019,2012-03-19,2012-04-18,50.79,No,2012-04-06,Paper,18,0,On Time,On Time,2012-03-01,1
818,5924-UOPGH,2013-06-06,6224002160,2012-01-30,2012-02-29,72.1,No,2012-02-23,Paper,24,0,On Time,On Time,2012-01-01,1
391,2676-DZINU,2012-10-19,6225729341,2012-07-20,2012-08-19,53.89,No,2012-08-13,Paper,24,0,On Time,On Time,2012-07-01,1
406,9117-LYRCE,2013-07-05,6235560565,2013-10-04,2013-11-03,59.73,No,2013-10-28,Electronic,24,0,On Time,On Time,2013-10-01,1
818,5613-UHVMG,2012-05-31,6238372501,2012-11-01,2012-12-01,74.03,No,2012-12-09,Electronic,38,8,Late,8–14 Days Late,2012-11-01,3
818,7946-HJDUR,2012-02-21,6242434931,2013-05-29,2013-06-28,40.08,No,2013-06-18,Electronic,20,0,On Time,On Time,2013-05-01,1
770,6831-FIODB,2013-05-08,6247830671,2012-12-22,2013-01-21,63.67,No,2013-01-19,Paper,28,0,On Time,On Time,2012-12-01,1
897,3676-CQAIF,2013-07-29,6248246137,2012-05-03,2012-06-02,56.84,No,2012-06-08,Paper,36,6,Late,1–7 Days Late,2012-05-01,2
391,5529-TBPGK,2013-08-09,6248446618,2012-12-09,2013-01-08,49.83,No,2013-01-12,Paper,34,4,Late,1–7 Days Late,2012-12-01,2
406,7600-OISKG,2013-07-19,6252751133,2013-01-11,2013-02-10,75.47,Yes,2013-02-24,Paper,44,14,Late,8–14 Days Late,2013-01-01,3
897,9250-VHLWY,2013-06-03,6254234391,2012-11-20,2012-12-20,64.16,No,2012-12-08,Paper,18,0,On Time,On Time,2012-11-01,1
897,0688-XNJRO,2012-06-24,6254565489,2013-11-15,2013-12-15,56.04,No,2014-01-05,Electronic,51,21,Late,15–30 Days Late,2013-11-01,4
897,8942-ERSWK,2013-01-11,6256102305,2013-07-22,2013-08-21,14,No,2013-07-27,Electronic,5,0,On Time,On Time,2013-07-01,1
406,9725-EZTEJ,2012-03-17,6265099337,2012-09-28,2012-10-28,55.54,Yes,2012-10-30,Electronic,32,2,Late,1–7 Days Late,2012-09-01,2
406,9771-QTLGZ,2012-12-10,6265467648,2012-08-07,2012-09-06,51.19,Yes,2012-08-31,Paper,24,0,On Time,On Time,2012-08-01,1
406,9758-AIEIK,2012-04-23,6268305498,2013-01-18,2013-02-17,85.3,No,2013-02-07,Electronic,20,0,On Time,On Time,2013-01-01,1
406,6833-ETVHD,2012-04-30,6268716975,2012-08-22,2012-09-21,44.58,No,2012-09-11,Electronic,20,0,On Time,On Time,2012-08-01,1
406,5284-DJOZO,2012-09-11,6272696799,2012-07-31,2012-08-30,50.38,No,2012-08-10,Paper,10,0,On Time,On Time,2012-07-01,1
770,0625-TNJFG,2013-08-15,6273031192,2013-02-22,2013-03-24,57.64,No,2013-03-28,Paper,34,4,Late,1–7 Days Late,2013-02-01,2
391,7329-TWKLF,2013-11-20,6273968942,2012-02-25,2012-03-26,92.11,No,2012-03-22,Paper,26,0,On Time,On Time,2012-02-01,1
391,5196-TWQXF,2012-06-20,6274787669,2012-08-24,2012-09-23,69.54,No,2012-09-23,Electronic,30,0,On Time,On Time,2012-08-01,1
391,0187-ERLSR,2013-07-31,6279951505,2013-11-25,2013-12-25,65.57,Yes,2013-12-12,Electronic,17,0,On Time,On Time,2013-11-01,1
770,7856-ODQFO,2012-08-05,6287088969,2013-03-08,2013-04-07,61.67,No,2013-03-31,Electronic,23,0,On Time,On Time,2013-03-01,1
391,9841-XLGBV,2013-01-03,6288520521,2012-03-31,2012-04-30,44.43,No,2012-04-24,Paper,24,0,On Time,On Time,2012-03-01,1
897,7654-DOLHO,2012-04-04,6288740790,2012-03-11,2012-04-10,23.05,No,2012-04-16,Paper,36,6,Late,1–7 Days Late,2012-03-01,2
770,7856-ODQFO,2012-08-05,6292573032,2013-04-16,2013-05-16,61.14,Yes,2013-05-21,Electronic,35,5,Late,1–7 Days Late,2013-04-01,2
391,2676-DZINU,2012-10-19,6299892020,2013-09-24,2013-10-24,76.66,No,2013-10-11,Electronic,17,0,On Time,On Time,2013-09-01,1
770,0625-TNJFG,2013-08-15,6301784259,2012-08-24,2012-09-23,42.18,No,2012-09-13,Paper,20,0,On Time,On Time,2012-08-01,1
770,2687-XWAMA,2013-04-03,6303890920,2013-11-23,2013-12-23,44.78,Yes,2013-12-15,Electronic,22,0,On Time,On Time,2013-11-01,1
391,2423-QOKIO,2013-05-11,6309336631,2013-09-10,2013-10-10,76.53,No,2013-09-25,Electronic,15,0,On Time,On Time,2013-09-01,1
770,2687-XWAMA,2013-04-03,6310497928,2012-04-30,2012-05-30,59.73,No,2012-05-14,Paper,14,0,On Time,On Time,2012-04-01,1
391,2820-XGXSB,2012-01-26,6312340515,2013-01-05,2013-02-04,68.5,No,2013-01-08,Electronic,3,0,On Time,On Time,2013-01-01,1
406,5284-DJOZO,2012-09-11,6321822878,2012-02-20,2012-03-21,59.19,Yes,2012-03-20,Paper,29,0,On Time,On Time,2012-02-01,1
770,0625-TNJFG,2013-08-15,6326625438,2013-01-24,2013-02-23,65.75,No,2013-02-16,Paper,23,0,On Time,On Time,2013-01-01,1
818,5875-VZQCZ,2013-07-15,6332346154,2012-03-18,2012-04-17,63.81,No,2012-04-07,Paper,20,0,On Time,On Time,2012-03-01,1
770,3993-QUNVJ,2012-12-31,6332637140,2013-09-17,2013-10-17,58.09,No,2013-09-24,Electronic,7,0,On Time,On Time,2013-09-01,1
897,8942-ERSWK,2013-01-11,6342800937,2013-11-29,2013-12-29,22.35,No,2013-12-03,Electronic,4,0,On Time,On Time,2013-11-01,1
391,7841-HROAQ,2013-09-15,6345328269,2013-06-10,2013-07-10,68.95,No,2013-07-08,Paper,28,0,On Time,On Time,2013-06-01,1
406,9117-LYRCE,2013-07-05,6346701213,2012-05-16,2012-06-15,29.99,Yes,2012-07-02,Paper,47,17,Late,15–30 Days Late,2012-05-01,4
391,9212-BTDMX,2012-04-22,6354957025,2012-10-02,2012-11-01,57.33,No,2012-10-19,Electronic,17,0,On Time,On Time,2012-10-01,1
406,4640-FGEJI,2013-04-04,6360019650,2012-12-17,2013-01-16,99.67,Yes,2013-02-06,Paper,51,21,Late,15–30 Days Late,2012-12-01,4
770,3831-FXWYK,2013-03-08,6369718990,2013-03-08,2013-04-07,55.46,No,2013-04-13,Paper,36,6,Late,1–7 Days Late,2013-03-01,2
897,1168-BEASA,2013-11-06,6375941605,2013-08-16,2013-09-15,52.41,No,2013-09-11,Paper,26,0,On Time,On Time,2013-08-01,1
770,9149-MATVB,2013-04-30,6381931555,2013-11-30,2013-12-30,48.59,No,2013-12-20,Electronic,20,0,On Time,On Time,2013-11-01,1
406,7245-CKNCN,2012-06-04,6391230941,2012-02-07,2012-03-08,75.19,No,2012-03-06,Paper,28,0,On Time,On Time,2012-02-01,1
406,5164-VMYWJ,2013-11-27,6393629835,2012-01-03,2012-02-02,71.33,No,2012-01-30,Paper,27,0,On Time,On Time,2012-01-01,1
897,7372-CESLR,2013-01-11,6393700803,2013-11-09,2013-12-09,40.94,No,2013-11-30,Electronic,21,0,On Time,On Time,2013-11-01,1
770,3831-FXWYK,2013-03-08,6394171039,2012-11-29,2012-12-29,50.3,No,2012-12-26,Paper,27,0,On Time,On Time,2012-11-01,1
897,6296-UKEUZ,2012-11-26,6402352996,2012-06-07,2012-07-07,15.4,No,2012-06-13,Paper,6,0,On Time,On Time,2012-06-01,1
391,9174-IYKOC,2012-11-27,6409983012,2012-03-09,2012-04-08,84.25,No,2012-04-09,Paper,31,1,Late,1–7 Days Late,2012-03-01,2
406,6048-QPZCF,2012-07-13,6412855977,2013-11-09,2013-12-09,77.14,Yes,2013-11-28,Electronic,19,0,On Time,On Time,2013-11-01,1
391,5920-DPXLN,2012-11-11,6425569284,2012-05-10,2012-06-09,35.36,No,2012-06-10,Paper,31,1,Late,1–7 Days Late,2012-05-01,2
818,9181-HEKGV,2013-10-16,6428663736,2012-08-29,2012-09-28,74.47,Yes,2012-10-10,Paper,42,12,Late,8–14 Days Late,2012-08-01,3
406,3448-OWJOT,2012-09-15,6438106557,2012-11-12,2012-12-12,84.89,Yes,2012-12-12,Electronic,30,0,On Time,On Time,2012-11-01,1
770,6077-FDQRK,2012-09-11,6440354171,2013-12-01,2013-12-31,44.41,No,2013-12-19,Electronic,18,0,On Time,On Time,2013-12-01,1
818,5924-UOPGH,2013-06-06,6442249090,2013-01-19,2013-02-18,88.72,Yes,2013-02-26,Paper,38,8,Late,8–14 Days Late,2013-01-01,3
770,2447-JCFGW,2012-07-31,6444186130,2012-09-04,2012-10-04,44.71,No,2012-09-30,Electronic,26,0,On Time,On Time,2012-09-01,1
770,4460-ZXNDN,2013-06-27,6452306428,2013-11-06,2013-12-06,56.03,No,2013-12-06,Electronic,30,0,On Time,On Time,2013-11-01,1
897,1168-BEASA,2013-11-06,6453395358,2013-07-06,2013-08-05,49.75,No,2013-07-24,Paper,18,0,On Time,On Time,2013-07-01,1
406,7245-CKNCN,2012-06-04,6456711996,2012-04-26,2012-05-26,84.99,No,2012-05-14,Paper,18,0,On Time,On Time,2012-04-01,1
818,7695-NKUXM,2012-11-21,6463057288,2013-08-31,2013-09-30,70.76,Yes,2013-09-20,Electronic,20,0,On Time,On Time,2013-08-01,1
391,5196-TWQXF,2012-06-20,6470441610,2012-05-11,2012-06-10,56.88,No,2012-06-12,Paper,32,2,Late,1–7 Days Late,2012-05-01,2
406,1447-YZKCL,2012-08-10,6470819411,2012-10-08,2012-11-07,44.77,No,2012-11-12,Electronic,35,5,Late,1–7 Days Late,2012-10-01,2
406,5573-KSOIA,2013-09-30,6471713415,2013-06-02,2013-07-02,91.21,No,2013-07-14,Paper,42,12,Late,8–14 Days Late,2013-06-01,3
391,2125-HJDLA,2012-05-22,6474542050,2013-04-05,2013-05-05,45.06,No,2013-05-05,Electronic,30,0,On Time,On Time,2013-04-01,1
406,9771-QTLGZ,2012-12-10,6475160337,2012-08-31,2012-09-30,52.75,Yes,2012-09-19,Paper,19,0,On Time,On Time,2012-08-01,1
391,0379-NEVHP,2013-04-06,6478764177,2013-10-04,2013-11-03,64.72,No,2013-10-26,Electronic,22,0,On Time,On Time,2013-10-01,1
391,2676-DZINU,2012-10-19,6481259640,2013-10-27,2013-11-26,53.68,No,2013-11-08,Electronic,12,0,On Time,On Time,2013-10-01,1
406,2621-XCLEH,2012-09-24,6482427308,2012-01-13,2012-02-12,80.99,Yes,2012-03-14,Paper,61,31,Late,Over 30 Days Late,2012-01-01,5
391,7841-HROAQ,2013-09-15,6484297273,2012-04-25,2012-05-25,73.9,No,2012-05-16,Paper,21,0,On Time,On Time,2012-04-01,1
818,3568-JJMFW,2012-01-09,6495779635,2012-10-11,2012-11-10,89.28,Yes,2012-11-07,Electronic,27,0,On Time,On Time,2012-10-01,1
818,5613-UHVMG,2012-05-31,6502176136,2012-03-29,2012-04-28,30.03,Yes,2012-05-21,Paper,53,23,Late,15–30 Days Late,2012-03-01,4
897,8690-EEBEO,2012-12-05,6504376538,2012-08-24,2012-09-23,46.39,No,2012-09-28,Paper,35,5,Late,1–7 Days Late,2012-08-01,2
406,9758-AIEIK,2012-04-23,6504473012,2013-02-18,2013-03-20,80.56,No,2013-03-03,Electronic,13,0,On Time,On Time,2013-02-01,1
391,9841-XLGBV,2013-01-03,6505128561,2012-11-07,2012-12-07,17.85,No,2012-12-02,Paper,25,0,On Time,On Time,2012-11-01,1
406,4651-PMEXQ,2012-07-04,6511784638,2013-04-09,2013-05-09,81.53,No,2013-04-25,Electronic,16,0,On Time,On Time,2013-04-01,1
391,8820-BLYDZ,2013-03-19,6520680737,2013-09-21,2013-10-21,89.37,No,2013-09-28,Electronic,7,0,On Time,On Time,2013-09-01,1
391,2423-QOKIO,2013-05-11,6522487147,2012-09-23,2012-10-23,73.15,No,2012-10-18,Paper,25,0,On Time,On Time,2012-09-01,1
391,6160-HCSFI,2013-01-10,6525526692,2012-11-07,2012-12-07,62.31,No,2012-11-28,Paper,21,0,On Time,On Time,2012-11-01,1
391,2820-XGXSB,2012-01-26,6528247418,2013-01-04,2013-02-03,84.86,No,2013-01-08,Electronic,4,0,On Time,On Time,2013-01-01,1
818,6004-KITZM,2013-09-01,6530836489,2012-11-19,2012-12-19,54.95,No,2012-12-05,Paper,16,0,On Time,On Time,2012-11-01,1
391,6632-CGYHU,2013-01-08,6534753348,2013-08-10,2013-09-09,60.61,No,2013-08-22,Electronic,12,0,On Time,On Time,2013-08-01,1
391,7209-MDWKR,2013-10-09,6536896937,2012-04-08,2012-05-08,74.28,No,2012-05-10,Paper,32,2,Late,1–7 Days Late,2012-04-01,2
770,0625-TNJFG,2013-08-15,6541040836,2012-08-24,2012-09-23,46.2,No,2012-09-17,Paper,24,0,On Time,On Time,2012-08-01,1
391,5196-TWQXF,2012-06-20,6545436181,2013-07-24,2013-08-23,48.04,No,2013-08-15,Electronic,22,0,On Time,On Time,2013-07-01,1
406,4640-FGEJI,2013-04-04,6546750144,2012-02-06,2012-03-07,54.6,Yes,2012-03-17,Paper,40,10,Late,8–14 Days Late,2012-02-01,3
406,9725-EZTEJ,2012-03-17,6548329103,2013-06-11,2013-07-11,81.21,Yes,2013-07-13,Electronic,32,2,Late,1–7 Days Late,2013-06-01,2
406,4632-QZOKX,2013-03-19,6551061352,2013-05-06,2013-06-05,49.83,Yes,2013-06-11,Electronic,36,6,Late,1–7 Days Late,2013-05-01,2
897,9883-SDWFS,2013-07-08,6552135455,2013-07-21,2013-08-20,56.88,Yes,2013-08-27,Electronic,37,7,Late,1–7 Days Late,2013-07-01,2
406,3448-OWJOT,2012-09-15,6552783571,2012-06-10,2012-07-10,94.77,Yes,2012-07-16,Paper,36,6,Late,1–7 Days Late,2012-06-01,2
897,8690-EEBEO,2012-12-05,6555357057,2012-09-09,2012-10-09,102.79,No,2012-10-23,Paper,44,14,Late,8–14 Days Late,2012-09-01,3
897,9286-VLKMI,2013-02-13,6556553111,2013-02-28,2013-03-30,36.13,No,2013-03-03,Electronic,3,0,On Time,On Time,2013-02-01,1
897,9460-VAZGD,2013-08-10,6556605926,2012-12-22,2013-01-21,50.82,No,2013-01-09,Paper,18,0,On Time,On Time,2012-12-01,1
406,8976-AMJEO,2012-03-03,6559779926,2013-09-14,2013-10-14,66.75,No,2013-10-05,Electronic,21,0,On Time,On Time,2013-09-01,1
770,7758-WKLVM,2012-02-06,6569769457,2013-07-04,2013-08-03,55.12,No,2013-08-02,Electronic,29,0,On Time,On Time,2013-07-01,1
770,2447-JCFGW,2012-07-31,6571920928,2013-08-23,2013-09-22,47.63,No,2013-09-17,Electronic,25,0,On Time,On Time,2013-08-01,1
818,6004-KITZM,2013-09-01,6578598443,2013-03-21,2013-04-20,54.33,No,2013-04-09,Paper,19,0,On Time,On Time,2013-03-01,1
391,0379-NEVHP,2013-04-06,6579967070,2013-11-06,2013-12-06,59.56,No,2013-11-17,Electronic,11,0,On Time,On Time,2013-11-01,1
406,8389-TCXFQ,2012-08-24,6584242369,2012-09-11,2012-10-11,46.35,Yes,2012-10-09,Electronic,28,0,On Time,On Time,2012-09-01,1
406,5164-VMYWJ,2013-11-27,6590705536,2013-03-23,2013-04-22,59.54,No,2013-04-11,Paper,19,0,On Time,On Time,2013-03-01,1
897,9883-SDWFS,2013-07-08,6595838571,2013-11-04,2013-12-04,40.88,No,2013-11-27,Electronic,23,0,On Time,On Time,2013-11-01,1
391,3569-VJWXS,2013-04-09,6604379824,2013-05-24,2013-06-23,61.84,No,2013-06-06,Electronic,13,0,On Time,On Time,2013-05-01,1
406,3448-OWJOT,2012-09-15,6607624258,2012-04-23,2012-05-23,56.31,Yes,2012-06-21,Paper,59,29,Late,15–30 Days Late,2012-04-01,4
770,3993-QUNVJ,2012-12-31,6609044576,2012-07-08,2012-08-07,47.48,No,2012-08-01,Paper,24,0,On Time,On Time,2012-07-01,1
391,3598-DNURW,2012-08-29,6610467625,2012-02-01,2012-03-02,84.13,No,2012-02-19,Paper,18,0,On Time,On Time,2012-02-01,1
818,8887-NCUZC,2013-01-22,6612036759,2012-06-01,2012-07-01,34.27,No,2012-07-01,Paper,30,0,On Time,On Time,2012-06-01,1
897,8690-EEBEO,2012-12-05,6612984395,2012-03-22,2012-04-21,64.1,No,2012-04-26,Paper,35,5,Late,1–7 Days Late,2012-03-01,2
770,3993-QUNVJ,2012-12-31,6614325540,2013-03-20,2013-04-19,63.32,Yes,2013-04-15,Electronic,26,0,On Time,On Time,2013-03-01,1
818,7695-NKUXM,2012-11-21,6624530768,2012-08-17,2012-09-16,55.22,Yes,2012-09-14,Paper,28,0,On Time,On Time,2012-08-01,1
391,2820-XGXSB,2012-01-26,6626163507,2012-02-11,2012-03-12,64.87,No,2012-02-14,Electronic,3,0,On Time,On Time,2012-02-01,1
897,9286-VLKMI,2013-02-13,6630363984,2012-10-18,2012-11-17,53.68,No,2012-10-28,Paper,10,0,On Time,On Time,2012-10-01,1
391,0187-ERLSR,2013-07-31,6637423646,2013-05-25,2013-06-24,53.59,No,2013-06-02,Paper,8,0,On Time,On Time,2013-05-01,1
391,8820-BLYDZ,2013-03-19,6639236295,2013-02-03,2013-03-05,60.75,No,2013-02-13,Paper,10,0,On Time,On Time,2013-02-01,1
770,7050-KQLDO,2012-09-29,6640953472,2013-09-14,2013-10-14,55.88,No,2013-10-01,Electronic,17,0,On Time,On Time,2013-09-01,1
406,1447-YZKCL,2012-08-10,6655280733,2013-01-16,2013-02-15,70.75,No,2013-02-06,Electronic,21,0,On Time,On Time,2013-01-01,1
770,5592-UQXSS,2012-12-31,6656581289,2012-11-14,2012-12-14,60.03,No,2012-12-12,Paper,28,0,On Time,On Time,2012-11-01,1
818,5613-UHVMG,2012-05-31,6659854030,2012-02-04,2012-03-05,75.04,No,2012-03-07,Paper,32,2,Late,1–7 Days Late,2012-02-01,2
770,9323-NDIOV,2012-07-09,6662053878,2013-09-21,2013-10-21,61.47,No,2013-10-21,Electronic,30,0,On Time,On Time,2013-09-01,1
406,6048-QPZCF,2012-07-13,6672426133,2013-03-04,2013-04-03,98.68,Yes,2013-03-26,Electronic,22,0,On Time,On Time,2013-03-01,1
770,0465-DTULQ,2013-03-04,6674900941,2013-10-20,2013-11-19,46.07,No,2013-11-10,Electronic,21,0,On Time,On Time,2013-10-01,1
818,5613-UHVMG,2012-05-31,6678784921,2012-10-19,2012-11-18,74.37,No,2012-11-15,Electronic,27,0,On Time,On Time,2012-10-01,1
770,3831-FXWYK,2013-03-08,6681774550,2013-04-28,2013-05-28,67.23,No,2013-05-23,Electronic,25,0,On Time,On Time,2013-04-01,1
770,4460-ZXNDN,2013-06-27,6685297571,2013-05-29,2013-06-28,101.06,Yes,2013-07-25,Paper,57,27,Late,15–30 Days Late,2013-05-01,4
818,5924-UOPGH,2013-06-06,6685760751,2013-08-28,2013-09-27,71.19,Yes,2013-09-25,Electronic,28,0,On Time,On Time,2013-08-01,1
770,7758-WKLVM,2012-02-06,6687811896,2013-06-06,2013-07-06,63.74,No,2013-07-25,Electronic,49,19,Late,15–30 Days Late,2013-06-01,4
897,0688-XNJRO,2012-06-24,6689193712,2012-02-11,2012-03-12,27.22,No,2012-03-15,Paper,33,3,Late,1–7 Days Late,2012-02-01,2
770,2447-JCFGW,2012-07-31,6712328426,2012-09-19,2012-10-19,33.62,No,2012-10-10,Electronic,21,0,On Time,On Time,2012-09-01,1
897,7654-DOLHO,2012-04-04,6712873885,2012-03-16,2012-04-15,33.75,No,2012-04-15,Paper,30,0,On Time,On Time,2012-03-01,1
391,8156-PCYBM,2012-03-03,6713223940,2012-07-05,2012-08-04,55.53,No,2012-07-30,Electronic,25,0,On Time,On Time,2012-07-01,1
770,7758-WKLVM,2012-02-06,6714694728,2012-11-05,2012-12-05,41.61,Yes,2012-12-30,Electronic,55,25,Late,15–30 Days Late,2012-11-01,4
770,2447-JCFGW,2012-07-31,6719635094,2013-02-22,2013-03-24,49.56,No,2013-03-22,Electronic,28,0,On Time,On Time,2013-02-01,1
818,2824-HJQPP,2013-09-04,6723004451,2012-05-21,2012-06-20,60.2,No,2012-06-20,Paper,30,0,On Time,On Time,2012-05-01,1
897,7654-DOLHO,2012-04-04,6726677387,2013-09-19,2013-10-19,50.16,No,2013-10-24,Electronic,35,5,Late,1–7 Days Late,2013-09-01,2
391,7841-HROAQ,2013-09-15,6727591183,2012-12-13,2013-01-12,73,No,2013-01-04,Paper,22,0,On Time,On Time,2012-12-01,1
391,2125-HJDLA,2012-05-22,6732317450,2013-10-23,2013-11-22,62.04,No,2013-12-06,Electronic,44,14,Late,8–14 Days Late,2013-10-01,3
406,7600-OISKG,2013-07-19,6733279966,2012-06-20,2012-07-20,45.48,Yes,2012-07-15,Paper,25,0,On Time,On Time,2012-06-01,1
818,8887-NCUZC,2013-01-22,6734044490,2013-07-05,2013-08-04,13.15,No,2013-08-01,Electronic,27,0,On Time,On Time,2013-07-01,1
406,8389-TCXFQ,2012-08-24,6736160445,2012-05-07,2012-06-06,30.53,Yes,2012-06-19,Paper,43,13,Late,8–14 Days Late,2012-05-01,3
406,9771-QTLGZ,2012-12-10,6740833908,2013-11-16,2013-12-16,55.94,Yes,2013-11-29,Electronic,13,0,On Time,On Time,2013-11-01,1
406,9725-EZTEJ,2012-03-17,6741751706,2013-03-17,2013-04-16,96.22,No,2013-03-30,Electronic,13,0,On Time,On Time,2013-03-01,1
770,9323-NDIOV,2012-07-09,6746571543,2013-04-25,2013-05-25,43.62,No,2013-05-19,Electronic,24,0,On Time,On Time,2013-04-01,1
897,1408-OQZUE,2012-09-14,6753688990,2013-01-16,2013-02-15,61.39,No,2013-02-05,Electronic,20,0,On Time,On Time,2013-01-01,1
770,9323-NDIOV,2012-07-09,6759921255,2013-10-08,2013-11-07,69.18,No,2013-11-02,Electronic,25,0,On Time,On Time,2013-10-01,1
406,9322-YCTQO,2012-04-06,6762807531,2012-10-05,2012-11-04,97.91,No,2012-11-08,Electronic,34,4,Late,1–7 Days Late,2012-10-01,2
391,5529-TBPGK,2013-08-09,6780577164,2012-09-09,2012-10-09,75.34,No,2012-10-10,Paper,31,1,Late,1–7 Days Late,2012-09-01,2
391,5920-DPXLN,2012-11-11,6784166467,2012-07-20,2012-08-19,63.57,No,2012-08-17,Paper,28,0,On Time,On Time,2012-07-01,1
897,9286-VLKMI,2013-02-13,6791824606,2013-09-25,2013-10-25,39.45,No,2013-09-30,Electronic,5,0,On Time,On Time,2013-09-01,1
770,5592-UQXSS,2012-12-31,6791929008,2012-02-02,2012-03-03,44.92,No,2012-03-10,Paper,37,7,Late,1–7 Days Late,2012-02-01,2
897,0688-XNJRO,2012-06-24,6793125916,2012-12-14,2013-01-13,40.86,Yes,2013-01-14,Electronic,31,1,Late,1–7 Days Late,2012-12-01,2
406,0783-PEPYR,2013-11-27,6805978922,2012-01-08,2012-02-07,63.92,No,2012-02-20,Paper,43,13,Late,8–14 Days Late,2012-01-01,3
818,5924-UOPGH,2013-06-06,6810105370,2013-01-11,2013-02-10,92.82,No,2013-01-31,Paper,20,0,On Time,On Time,2013-01-01,1
818,8887-NCUZC,2013-01-22,6813183069,2012-06-01,2012-07-01,34.41,No,2012-07-06,Paper,35,5,Late,1–7 Days Late,2012-06-01,2
818,5924-UOPGH,2013-06-06,6814227281,2012-04-21,2012-05-21,96.82,No,2012-05-09,Paper,18,0,On Time,On Time,2012-04-01,1
391,9841-XLGBV,2013-01-03,6816625096,2012-06-10,2012-07-10,47.52,No,2012-07-08,Paper,28,0,On Time,On Time,2012-06-01,1
897,1168-BEASA,2013-11-06,6826164955,2013-04-21,2013-05-21,51.65,No,2013-05-13,Paper,22,0,On Time,On Time,2013-04-01,1
